tile_id,cloud_cover,date,spatial_cover,links,month
T15STS,0,2021-04-01,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021091T165849.v2.0/HLS.S30.T15STS.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021091T165849.v2.0/HLS.S30.T15STS.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021091T165849.v2.0/HLS.S30.T15STS.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021091T165849.v2.0/HLS.S30.T15STS.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021091T165849.v2.0/HLS.S30.T15STS.2021091T165849.v2.0.Fmask.tif'}",4
T15STS,0,2021-04-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021101T165839.v2.0/HLS.S30.T15STS.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021101T165839.v2.0/HLS.S30.T15STS.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021101T165839.v2.0/HLS.S30.T15STS.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021101T165839.v2.0/HLS.S30.T15STS.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021101T165839.v2.0/HLS.S30.T15STS.2021101T165839.v2.0.Fmask.tif'}",4
T15STS,0,2021-04-21,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021111T165839.v2.0/HLS.S30.T15STS.2021111T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021111T165839.v2.0/HLS.S30.T15STS.2021111T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021111T165839.v2.0/HLS.S30.T15STS.2021111T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021111T165839.v2.0/HLS.S30.T15STS.2021111T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021111T165839.v2.0/HLS.S30.T15STS.2021111T165839.v2.0.Fmask.tif'}",4
T15STS,0,2021-05-06,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021126T165851.v2.0/HLS.S30.T15STS.2021126T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021126T165851.v2.0/HLS.S30.T15STS.2021126T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021126T165851.v2.0/HLS.S30.T15STS.2021126T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021126T165851.v2.0/HLS.S30.T15STS.2021126T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021126T165851.v2.0/HLS.S30.T15STS.2021126T165851.v2.0.Fmask.tif'}",5
T15STS,3,2021-07-25,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021206T165901.v2.0/HLS.S30.T15STS.2021206T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021206T165901.v2.0/HLS.S30.T15STS.2021206T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021206T165901.v2.0/HLS.S30.T15STS.2021206T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021206T165901.v2.0/HLS.S30.T15STS.2021206T165901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021206T165901.v2.0/HLS.S30.T15STS.2021206T165901.v2.0.Fmask.tif'}",7
T15STS,4,2021-08-24,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021236T165851.v2.0/HLS.S30.T15STS.2021236T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021236T165851.v2.0/HLS.S30.T15STS.2021236T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021236T165851.v2.0/HLS.S30.T15STS.2021236T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021236T165851.v2.0/HLS.S30.T15STS.2021236T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021236T165851.v2.0/HLS.S30.T15STS.2021236T165851.v2.0.Fmask.tif'}",8
T15STS,0,2021-09-23,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021266T170031.v2.0/HLS.S30.T15STS.2021266T170031.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021266T170031.v2.0/HLS.S30.T15STS.2021266T170031.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021266T170031.v2.0/HLS.S30.T15STS.2021266T170031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021266T170031.v2.0/HLS.S30.T15STS.2021266T170031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STS.2021266T170031.v2.0/HLS.S30.T15STS.2021266T170031.v2.0.Fmask.tif'}",9
T15STR,0,2021-03-02,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021061T170119.v2.0/HLS.S30.T15STR.2021061T170119.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021061T170119.v2.0/HLS.S30.T15STR.2021061T170119.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021061T170119.v2.0/HLS.S30.T15STR.2021061T170119.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021061T170119.v2.0/HLS.S30.T15STR.2021061T170119.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021061T170119.v2.0/HLS.S30.T15STR.2021061T170119.v2.0.Fmask.tif'}",3
T15STR,0,2021-03-07,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021066T170141.v2.0/HLS.S30.T15STR.2021066T170141.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021066T170141.v2.0/HLS.S30.T15STR.2021066T170141.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021066T170141.v2.0/HLS.S30.T15STR.2021066T170141.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021066T170141.v2.0/HLS.S30.T15STR.2021066T170141.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021066T170141.v2.0/HLS.S30.T15STR.2021066T170141.v2.0.Fmask.tif'}",3
T15STR,0,2021-04-01,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021091T165849.v2.0/HLS.S30.T15STR.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021091T165849.v2.0/HLS.S30.T15STR.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021091T165849.v2.0/HLS.S30.T15STR.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021091T165849.v2.0/HLS.S30.T15STR.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021091T165849.v2.0/HLS.S30.T15STR.2021091T165849.v2.0.Fmask.tif'}",4
T15STR,0,2021-04-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021101T165839.v2.0/HLS.S30.T15STR.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021101T165839.v2.0/HLS.S30.T15STR.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021101T165839.v2.0/HLS.S30.T15STR.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021101T165839.v2.0/HLS.S30.T15STR.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021101T165839.v2.0/HLS.S30.T15STR.2021101T165839.v2.0.Fmask.tif'}",4
T15STR,0,2021-05-06,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021126T165851.v2.0/HLS.S30.T15STR.2021126T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021126T165851.v2.0/HLS.S30.T15STR.2021126T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021126T165851.v2.0/HLS.S30.T15STR.2021126T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021126T165851.v2.0/HLS.S30.T15STR.2021126T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021126T165851.v2.0/HLS.S30.T15STR.2021126T165851.v2.0.Fmask.tif'}",5
T15STR,0,2021-09-23,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021266T170031.v2.0/HLS.S30.T15STR.2021266T170031.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021266T170031.v2.0/HLS.S30.T15STR.2021266T170031.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021266T170031.v2.0/HLS.S30.T15STR.2021266T170031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021266T170031.v2.0/HLS.S30.T15STR.2021266T170031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STR.2021266T170031.v2.0/HLS.S30.T15STR.2021266T170031.v2.0.Fmask.tif'}",9
T15SUA,0,2021-03-02,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021061T170119.v2.0/HLS.S30.T15SUA.2021061T170119.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021061T170119.v2.0/HLS.S30.T15SUA.2021061T170119.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021061T170119.v2.0/HLS.S30.T15SUA.2021061T170119.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021061T170119.v2.0/HLS.S30.T15SUA.2021061T170119.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021061T170119.v2.0/HLS.S30.T15SUA.2021061T170119.v2.0.Fmask.tif'}",3
T15SUA,2,2021-03-27,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021086T165921.v2.0/HLS.S30.T15SUA.2021086T165921.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021086T165921.v2.0/HLS.S30.T15SUA.2021086T165921.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021086T165921.v2.0/HLS.S30.T15SUA.2021086T165921.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021086T165921.v2.0/HLS.S30.T15SUA.2021086T165921.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021086T165921.v2.0/HLS.S30.T15SUA.2021086T165921.v2.0.Fmask.tif'}",3
T15SUA,1,2021-04-01,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021091T165849.v2.0/HLS.S30.T15SUA.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021091T165849.v2.0/HLS.S30.T15SUA.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021091T165849.v2.0/HLS.S30.T15SUA.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021091T165849.v2.0/HLS.S30.T15SUA.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021091T165849.v2.0/HLS.S30.T15SUA.2021091T165849.v2.0.Fmask.tif'}",4
T15SUA,0,2021-04-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021101T165839.v2.0/HLS.S30.T15SUA.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021101T165839.v2.0/HLS.S30.T15SUA.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021101T165839.v2.0/HLS.S30.T15SUA.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021101T165839.v2.0/HLS.S30.T15SUA.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021101T165839.v2.0/HLS.S30.T15SUA.2021101T165839.v2.0.Fmask.tif'}",4
T15SUA,1,2021-05-06,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021126T165851.v2.0/HLS.S30.T15SUA.2021126T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021126T165851.v2.0/HLS.S30.T15SUA.2021126T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021126T165851.v2.0/HLS.S30.T15SUA.2021126T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021126T165851.v2.0/HLS.S30.T15SUA.2021126T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021126T165851.v2.0/HLS.S30.T15SUA.2021126T165851.v2.0.Fmask.tif'}",5
T15SUA,0,2021-06-15,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021166T165851.v2.0/HLS.S30.T15SUA.2021166T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021166T165851.v2.0/HLS.S30.T15SUA.2021166T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021166T165851.v2.0/HLS.S30.T15SUA.2021166T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021166T165851.v2.0/HLS.S30.T15SUA.2021166T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021166T165851.v2.0/HLS.S30.T15SUA.2021166T165851.v2.0.Fmask.tif'}",6
T15SUA,0,2021-08-24,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021236T165851.v2.0/HLS.S30.T15SUA.2021236T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021236T165851.v2.0/HLS.S30.T15SUA.2021236T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021236T165851.v2.0/HLS.S30.T15SUA.2021236T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021236T165851.v2.0/HLS.S30.T15SUA.2021236T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021236T165851.v2.0/HLS.S30.T15SUA.2021236T165851.v2.0.Fmask.tif'}",8
T15SUA,0,2021-09-08,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021251T165839.v2.0/HLS.S30.T15SUA.2021251T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021251T165839.v2.0/HLS.S30.T15SUA.2021251T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021251T165839.v2.0/HLS.S30.T15SUA.2021251T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021251T165839.v2.0/HLS.S30.T15SUA.2021251T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021251T165839.v2.0/HLS.S30.T15SUA.2021251T165839.v2.0.Fmask.tif'}",9
T15SUA,0,2021-09-23,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021266T170031.v2.0/HLS.S30.T15SUA.2021266T170031.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021266T170031.v2.0/HLS.S30.T15SUA.2021266T170031.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021266T170031.v2.0/HLS.S30.T15SUA.2021266T170031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021266T170031.v2.0/HLS.S30.T15SUA.2021266T170031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2021266T170031.v2.0/HLS.S30.T15SUA.2021266T170031.v2.0.Fmask.tif'}",9
T15SUV,0,2021-04-01,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021091T165849.v2.0/HLS.S30.T15SUV.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021091T165849.v2.0/HLS.S30.T15SUV.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021091T165849.v2.0/HLS.S30.T15SUV.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021091T165849.v2.0/HLS.S30.T15SUV.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021091T165849.v2.0/HLS.S30.T15SUV.2021091T165849.v2.0.Fmask.tif'}",4
T15SUV,0,2021-04-11,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021101T165839.v2.0/HLS.S30.T15SUV.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021101T165839.v2.0/HLS.S30.T15SUV.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021101T165839.v2.0/HLS.S30.T15SUV.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021101T165839.v2.0/HLS.S30.T15SUV.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021101T165839.v2.0/HLS.S30.T15SUV.2021101T165839.v2.0.Fmask.tif'}",4
T15SUV,1,2021-05-06,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021126T165851.v2.0/HLS.S30.T15SUV.2021126T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021126T165851.v2.0/HLS.S30.T15SUV.2021126T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021126T165851.v2.0/HLS.S30.T15SUV.2021126T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021126T165851.v2.0/HLS.S30.T15SUV.2021126T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021126T165851.v2.0/HLS.S30.T15SUV.2021126T165851.v2.0.Fmask.tif'}",5
T15SUV,0,2021-06-15,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021166T165851.v2.0/HLS.S30.T15SUV.2021166T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021166T165851.v2.0/HLS.S30.T15SUV.2021166T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021166T165851.v2.0/HLS.S30.T15SUV.2021166T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021166T165851.v2.0/HLS.S30.T15SUV.2021166T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021166T165851.v2.0/HLS.S30.T15SUV.2021166T165851.v2.0.Fmask.tif'}",6
T15SUV,0,2021-08-24,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021236T165851.v2.0/HLS.S30.T15SUV.2021236T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021236T165851.v2.0/HLS.S30.T15SUV.2021236T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021236T165851.v2.0/HLS.S30.T15SUV.2021236T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021236T165851.v2.0/HLS.S30.T15SUV.2021236T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021236T165851.v2.0/HLS.S30.T15SUV.2021236T165851.v2.0.Fmask.tif'}",8
T15SUV,0,2021-09-08,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021251T165839.v2.0/HLS.S30.T15SUV.2021251T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021251T165839.v2.0/HLS.S30.T15SUV.2021251T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021251T165839.v2.0/HLS.S30.T15SUV.2021251T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021251T165839.v2.0/HLS.S30.T15SUV.2021251T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021251T165839.v2.0/HLS.S30.T15SUV.2021251T165839.v2.0.Fmask.tif'}",9
T15SUV,0,2021-09-23,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021266T170031.v2.0/HLS.S30.T15SUV.2021266T170031.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021266T170031.v2.0/HLS.S30.T15SUV.2021266T170031.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021266T170031.v2.0/HLS.S30.T15SUV.2021266T170031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021266T170031.v2.0/HLS.S30.T15SUV.2021266T170031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUV.2021266T170031.v2.0/HLS.S30.T15SUV.2021266T170031.v2.0.Fmask.tif'}",9
T15SUU,2,2021-03-02,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021061T170119.v2.0/HLS.S30.T15SUU.2021061T170119.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021061T170119.v2.0/HLS.S30.T15SUU.2021061T170119.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021061T170119.v2.0/HLS.S30.T15SUU.2021061T170119.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021061T170119.v2.0/HLS.S30.T15SUU.2021061T170119.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021061T170119.v2.0/HLS.S30.T15SUU.2021061T170119.v2.0.Fmask.tif'}",3
T15SUU,0,2021-04-01,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021091T165849.v2.0/HLS.S30.T15SUU.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021091T165849.v2.0/HLS.S30.T15SUU.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021091T165849.v2.0/HLS.S30.T15SUU.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021091T165849.v2.0/HLS.S30.T15SUU.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021091T165849.v2.0/HLS.S30.T15SUU.2021091T165849.v2.0.Fmask.tif'}",4
T15SUU,0,2021-04-11,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021101T165839.v2.0/HLS.S30.T15SUU.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021101T165839.v2.0/HLS.S30.T15SUU.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021101T165839.v2.0/HLS.S30.T15SUU.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021101T165839.v2.0/HLS.S30.T15SUU.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUU.2021101T165839.v2.0/HLS.S30.T15SUU.2021101T165839.v2.0.Fmask.tif'}",4
